date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:45:11	43892/43892	---M--	200	added ('OK')	image/png	date:Mon,%2030%20Dec%202024%2006:34:36%20GMT	https://dcheck.vn/wp-content/uploads/2024/12/logo-DCheck-1-1024x486.png	D:/clone-web/copy-app/dcheck.vn/wp-content/uploads/2024/12/logo-DCheck-1-1024x486.png	(from https://dcheck.vn/)
15:45:12	2315354/2315354	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Jan%202025%2020:27:50%20GMT	https://dcheck.vn/wp-content/uploads/2025/01/banner-web-DC.png	D:/clone-web/copy-app/dcheck.vn/wp-content/uploads/2025/01/banner-web-DC.png	(from https://dcheck.vn/)
15:45:12	74753/74753	---MCZ	200	added ('OK')	text/html	date:Tue,%2011%20Feb%202025%2008:45:12%20GMT	https://dcheck.vn/chuc-nang/	D:/clone-web/copy-app/dcheck.vn/chuc-nang/index.html	(from https://dcheck.vn/)
15:45:12	2619/2619	---M--	200	added ('OK')	image/png	date:Tue,%2024%20Dec%202024%2023:01:06%20GMT	https://dcheck.vn/wp-content/uploads/2024/12/svgexport-5.png	D:/clone-web/copy-app/dcheck.vn/wp-content/uploads/2024/12/svgexport-5.png	(from https://dcheck.vn/)
15:45:12	2316380/2316380	---M--	200	added ('OK')	image/png	date:Wed,%2025%20Dec%202024%2008:11:20%20GMT	https://dcheck.vn/wp-content/uploads/2024/12/bg-report.png	D:/clone-web/copy-app/dcheck.vn/wp-content/uploads/2024/12/bg-report.png	(from https://dcheck.vn/)
15:45:12	3579/3579	---M--	200	added ('OK')	image/png	date:Tue,%2024%20Dec%202024%2023:01:06%20GMT	https://dcheck.vn/wp-content/uploads/2024/12/svgexport-6.png	D:/clone-web/copy-app/dcheck.vn/wp-content/uploads/2024/12/svgexport-6.png	(from https://dcheck.vn/)
15:45:13	2171/2171	---M--	200	added ('OK')	image/png	date:Tue,%2024%20Dec%202024%2023:01:06%20GMT	https://dcheck.vn/wp-content/uploads/2024/12/svgexport-3.png	D:/clone-web/copy-app/dcheck.vn/wp-content/uploads/2024/12/svgexport-3.png	(from https://dcheck.vn/)
15:45:13	3542/3542	---M--	200	added ('OK')	image/png	date:Fri,%2003%20Jan%202025%2019:08:10%20GMT	https://dcheck.vn/wp-content/uploads/2025/01/reg.png	D:/clone-web/copy-app/dcheck.vn/wp-content/uploads/2025/01/reg.png	(from https://dcheck.vn/)
15:45:13	58165/58165	---MCZ	200	added ('OK')	text/html	date:Tue,%2011%20Feb%202025%2008:45:13%20GMT	https://dcheck.vn/du-an-thuc-te/	D:/clone-web/copy-app/dcheck.vn/du-an-thuc-te/index.html	(from https://dcheck.vn/)
15:45:13	2981/2981	---M--	200	added ('OK')	image/png	date:Fri,%2003%20Jan%202025%2019:09:32%20GMT	https://dcheck.vn/wp-content/uploads/2025/01/card.png	D:/clone-web/copy-app/dcheck.vn/wp-content/uploads/2025/01/card.png	(from https://dcheck.vn/)
15:45:13	5187/5187	---M--	200	added ('OK')	image/png	date:Fri,%2003%20Jan%202025%2019:10:50%20GMT	https://dcheck.vn/wp-content/uploads/2025/01/mobile.png	D:/clone-web/copy-app/dcheck.vn/wp-content/uploads/2025/01/mobile.png	(from https://dcheck.vn/)
15:45:14	13910/13910	---M--	200	added ('OK')	image/png	date:Tue,%2024%20Dec%202024%2023:35:44%20GMT	https://dcheck.vn/wp-content/uploads/2024/12/CHECKI1N.png	D:/clone-web/copy-app/dcheck.vn/wp-content/uploads/2024/12/CHECKI1N.png	(from https://dcheck.vn/)
15:45:14	51995/51995	---MCZ	200	added ('OK')	text/html	date:Tue,%2011%20Feb%202025%2008:45:14%20GMT	https://dcheck.vn/bang-gia/	D:/clone-web/copy-app/dcheck.vn/bang-gia/index.html	(from https://dcheck.vn/)
15:45:14	1641344/1641344	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Jan%202025%2018:56:26%20GMT	https://dcheck.vn/wp-content/uploads/2025/01/checkin-face-1.png	D:/clone-web/copy-app/dcheck.vn/wp-content/uploads/2025/01/checkin-face-1.png	(from https://dcheck.vn/)
15:45:14	673115/673115	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Jan%202025%2018:56:20%20GMT	https://dcheck.vn/wp-content/uploads/2025/01/face-1-1024x707.png	D:/clone-web/copy-app/dcheck.vn/wp-content/uploads/2025/01/face-1-1024x707.png	(from https://dcheck.vn/)
15:45:14	111121/111121	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Jan%202025%2018:56:24%20GMT	https://dcheck.vn/wp-content/uploads/2025/01/man-welcome-1-1024x576.jpg	D:/clone-web/copy-app/dcheck.vn/wp-content/uploads/2025/01/man-welcome-1-1024x576.jpg	(from https://dcheck.vn/)
15:45:14	105224/105224	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Dec%202024%2006:54:52%20GMT	https://dcheck.vn/wp-content/uploads/2024/12/QR-tren-thiet-bi-1024x682.jpg	D:/clone-web/copy-app/dcheck.vn/wp-content/uploads/2024/12/QR-tren-thiet-bi-1024x682.jpg	(from https://dcheck.vn/)
15:45:15	702630/702630	---M--	200	added ('OK')	image/png	date:Sat,%2004%20Jan%202025%2002:23:08%20GMT	https://dcheck.vn/wp-content/uploads/2025/01/qr-face.png	D:/clone-web/copy-app/dcheck.vn/wp-content/uploads/2025/01/qr-face.png	(from https://dcheck.vn/)
15:45:15	72780/72780	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Dec%202024%2006:54:54%20GMT	https://dcheck.vn/wp-content/uploads/2024/12/QR-tu-app-576x1024.jpg	D:/clone-web/copy-app/dcheck.vn/wp-content/uploads/2024/12/QR-tu-app-576x1024.jpg	(from https://dcheck.vn/)
15:45:15	54400/54400	---MCZ	200	added ('OK')	text/html	date:Tue,%2011%20Feb%202025%2008:45:15%20GMT	https://dcheck.vn/lien-he/	D:/clone-web/copy-app/dcheck.vn/lien-he/index.html	(from https://dcheck.vn/)
15:45:15	11489/11489	---M--	200	added ('OK')	image/png	date:Wed,%2025%20Dec%202024%2008:12:26%20GMT	https://dcheck.vn/wp-content/uploads/2024/12/bg-intro.png	D:/clone-web/copy-app/dcheck.vn/wp-content/uploads/2024/12/bg-intro.png	(from https://dcheck.vn/)
15:45:15	150038/150038	---M--	200	added ('OK')	image/png	date:Fri,%2027%20Dec%202024%2002:57:28%20GMT	https://dcheck.vn/wp-content/uploads/2024/12/tiktok-300x300.png	D:/clone-web/copy-app/dcheck.vn/wp-content/uploads/2024/12/tiktok-300x300.png	(from https://dcheck.vn/)
15:45:16	160681/160681	---M--	200	added ('OK')	image/png	date:Fri,%2027%20Dec%202024%2002:57:20%20GMT	https://dcheck.vn/wp-content/uploads/2024/12/Steamese-300x300.png	D:/clone-web/copy-app/dcheck.vn/wp-content/uploads/2024/12/Steamese-300x300.png	(from https://dcheck.vn/)
15:45:16	147715/147715	---M--	200	added ('OK')	image/png	date:Fri,%2027%20Dec%202024%2002:56:38%20GMT	https://dcheck.vn/wp-content/uploads/2024/12/HORECFEX-300x300.png	D:/clone-web/copy-app/dcheck.vn/wp-content/uploads/2024/12/HORECFEX-300x300.png	(from https://dcheck.vn/)
15:45:16	145293/145293	---M--	200	added ('OK')	image/png	date:Fri,%2027%20Dec%202024%2002:56:52%20GMT	https://dcheck.vn/wp-content/uploads/2024/12/MICHELIN-300x300.png	D:/clone-web/copy-app/dcheck.vn/wp-content/uploads/2024/12/MICHELIN-300x300.png	(from https://dcheck.vn/)
15:45:16	158642/158642	---M--	200	added ('OK')	image/png	date:Fri,%2027%20Dec%202024%2002:57:02%20GMT	https://dcheck.vn/wp-content/uploads/2024/12/Petrolimex-300x300.png	D:/clone-web/copy-app/dcheck.vn/wp-content/uploads/2024/12/Petrolimex-300x300.png	(from https://dcheck.vn/)
15:45:16	133041/133041	---M--	200	added ('OK')	image/png	date:Fri,%2027%20Dec%202024%2002:54:56%20GMT	https://dcheck.vn/wp-content/uploads/2024/12/VIDEC-300x300.png	D:/clone-web/copy-app/dcheck.vn/wp-content/uploads/2024/12/VIDEC-300x300.png	(from https://dcheck.vn/)
15:45:17	158185/158185	---M--	200	added ('OK')	image/png	date:Fri,%2027%20Dec%202024%2002:57:12%20GMT	https://dcheck.vn/wp-content/uploads/2024/12/SME-300x300.png	D:/clone-web/copy-app/dcheck.vn/wp-content/uploads/2024/12/SME-300x300.png	(from https://dcheck.vn/)
15:45:17	90701/90701	---M--	200	added ('OK')	image/png	date:Mon,%2030%20Dec%202024%2008:29:30%20GMT	https://dcheck.vn/wp-content/uploads/2024/12/Tra-Vinh-300x300.png	D:/clone-web/copy-app/dcheck.vn/wp-content/uploads/2024/12/Tra-Vinh-300x300.png	(from https://dcheck.vn/)
15:45:17	47134/47134	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Jan%202025%2020:18:28%20GMT	https://dcheck.vn/wp-content/uploads/2025/01/Screenshot_8.png	D:/clone-web/copy-app/dcheck.vn/wp-content/uploads/2025/01/Screenshot_8.png	(from https://dcheck.vn/)
15:45:17	21451/21451	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Jan%202025%2020:18:28%20GMT	https://dcheck.vn/wp-content/uploads/2025/01/Screenshot_8-300x300.png	D:/clone-web/copy-app/dcheck.vn/wp-content/uploads/2025/01/Screenshot_8-300x300.png	(from https://dcheck.vn/)
15:45:18	78992/78992	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Jan%202025%2020:18:14%20GMT	https://dcheck.vn/wp-content/uploads/2025/01/1I06ocaAzzamebAQ7vh0x6Dks39mSC5V_1683626873____c1d730ea3f717b139b3fab2607662c29.png	D:/clone-web/copy-app/dcheck.vn/wp-content/uploads/2025/01/1I06ocaAzzamebAQ7vh0x6Dks39mSC5V_1683626873____c1d730ea3f717b139b3fab2607662c29.png	(from https://dcheck.vn/)
15:45:18	38978/38978	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Jan%202025%2020:18:14%20GMT	https://dcheck.vn/wp-content/uploads/2025/01/1I06ocaAzzamebAQ7vh0x6Dks39mSC5V_1683626873____c1d730ea3f717b139b3fab2607662c29-300x300.png	D:/clone-web/copy-app/dcheck.vn/wp-content/uploads/2025/01/1I06ocaAzzamebAQ7vh0x6Dks39mSC5V_1683626873____c1d730ea3f717b139b3fab2607662c29-300x300.png	(from https://dcheck.vn/)
15:45:18	54078/54078	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Jan%202025%2020:18:24%20GMT	https://dcheck.vn/wp-content/uploads/2025/01/20230506165104_4856_1683366664.jpg.png	D:/clone-web/copy-app/dcheck.vn/wp-content/uploads/2025/01/20230506165104_4856_1683366664.jpg.png	(from https://dcheck.vn/)
15:45:18	29569/29569	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Jan%202025%2020:18:24%20GMT	https://dcheck.vn/wp-content/uploads/2025/01/20230506165104_4856_1683366664.jpg-300x300.png	D:/clone-web/copy-app/dcheck.vn/wp-content/uploads/2025/01/20230506165104_4856_1683366664.jpg-300x300.png	(from https://dcheck.vn/)
15:45:18	28361/28361	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Jan%202025%2020:18:28%20GMT	https://dcheck.vn/wp-content/uploads/2025/01/mesi_logo_master.png	D:/clone-web/copy-app/dcheck.vn/wp-content/uploads/2025/01/mesi_logo_master.png	(from https://dcheck.vn/)
15:45:19	19318/19318	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Jan%202025%2020:18:28%20GMT	https://dcheck.vn/wp-content/uploads/2025/01/mesi_logo_master-300x300.png	D:/clone-web/copy-app/dcheck.vn/wp-content/uploads/2025/01/mesi_logo_master-300x300.png	(from https://dcheck.vn/)
15:45:19	13216/13216	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Jan%202025%2020:18:26%20GMT	https://dcheck.vn/wp-content/uploads/2025/01/logo-ft-2.png	D:/clone-web/copy-app/dcheck.vn/wp-content/uploads/2025/01/logo-ft-2.png	(from https://dcheck.vn/)
15:45:19	7952/7952	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Jan%202025%2020:18:28%20GMT	https://dcheck.vn/wp-content/uploads/2025/01/logo-ft-2-300x300.png	D:/clone-web/copy-app/dcheck.vn/wp-content/uploads/2025/01/logo-ft-2-300x300.png	(from https://dcheck.vn/)
15:45:19	91667/91667	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Jan%202025%2020:18:26%20GMT	https://dcheck.vn/wp-content/uploads/2025/01/logo-1.png	D:/clone-web/copy-app/dcheck.vn/wp-content/uploads/2025/01/logo-1.png	(from https://dcheck.vn/)
15:45:19	44160/44160	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Jan%202025%2020:18:26%20GMT	https://dcheck.vn/wp-content/uploads/2025/01/logo-1-300x300.png	D:/clone-web/copy-app/dcheck.vn/wp-content/uploads/2025/01/logo-1-300x300.png	(from https://dcheck.vn/)
15:45:20	114602/114602	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Jan%202025%2020:18:26%20GMT	https://dcheck.vn/wp-content/uploads/2025/01/logo.jpg.png	D:/clone-web/copy-app/dcheck.vn/wp-content/uploads/2025/01/logo.jpg.png	(from https://dcheck.vn/)
15:45:20	46812/46812	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Jan%202025%2020:18:26%20GMT	https://dcheck.vn/wp-content/uploads/2025/01/logo.jpg-300x300.png	D:/clone-web/copy-app/dcheck.vn/wp-content/uploads/2025/01/logo.jpg-300x300.png	(from https://dcheck.vn/)
15:45:20	25538/25538	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Jan%202025%2020:18:24%20GMT	https://dcheck.vn/wp-content/uploads/2025/01/363441038_882127956954384_8084720790044886295_n-1024x1024.jpg	D:/clone-web/copy-app/dcheck.vn/wp-content/uploads/2025/01/363441038_882127956954384_8084720790044886295_n-1024x1024.jpg	(from https://dcheck.vn/)
15:45:20	5963/5963	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Jan%202025%2020:18:24%20GMT	https://dcheck.vn/wp-content/uploads/2025/01/363441038_882127956954384_8084720790044886295_n-300x300.jpg	D:/clone-web/copy-app/dcheck.vn/wp-content/uploads/2025/01/363441038_882127956954384_8084720790044886295_n-300x300.jpg	(from https://dcheck.vn/)
15:45:21	38152/38152	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Jan%202025%2020:18:22%20GMT	https://dcheck.vn/wp-content/uploads/2025/01/320745548_550641700300745_3266249904045376093_n-1024x1024.jpg	D:/clone-web/copy-app/dcheck.vn/wp-content/uploads/2025/01/320745548_550641700300745_3266249904045376093_n-1024x1024.jpg	(from https://dcheck.vn/)
15:45:21	8920/8920	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Jan%202025%2020:18:22%20GMT	https://dcheck.vn/wp-content/uploads/2025/01/320745548_550641700300745_3266249904045376093_n-300x300.jpg	D:/clone-web/copy-app/dcheck.vn/wp-content/uploads/2025/01/320745548_550641700300745_3266249904045376093_n-300x300.jpg	(from https://dcheck.vn/)
15:45:21	45774/45774	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Jan%202025%2020:18:20%20GMT	https://dcheck.vn/wp-content/uploads/2025/01/283266030_111932028192833_1584934635758613806_n.jpg.png	D:/clone-web/copy-app/dcheck.vn/wp-content/uploads/2025/01/283266030_111932028192833_1584934635758613806_n.jpg.png	(from https://dcheck.vn/)
